"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 07, 2005","2,816.00","2,877.50","2,889.95","2,807.35","-","-1.89%"
"Feb 04, 2005","2,870.30","2,912.35","2,912.35","2,849.90","-","0.28%"
"Feb 03, 2005","2,862.25","2,829.65","2,873.70","2,825.80","-","1.24%"
"Feb 02, 2005","2,827.25","2,842.20","2,875.50","2,819.70","-","-0.25%"
"Feb 01, 2005","2,834.25","2,852.70","2,874.75","2,825.15","-","-0.53%"
"Jan 31, 2005","2,849.40","2,807.95","2,869.55","2,804.55","-","1.54%"
"Jan 28, 2005","2,806.25","2,729.25","2,812.10","2,717.10","-","3.15%"
"Jan 27, 2005","2,720.50","2,697.60","2,729.95","2,682.15","-","2.14%"
"Jan 25, 2005","2,663.55","2,632.80","2,668.90","2,583.25","-","0.88%"
"Jan 24, 2005","2,640.40","2,701.75","2,702.40","2,627.00","-","-2.29%"
"Jan 20, 2005","2,702.40","2,717.10","2,717.10","2,667.05","-","-0.62%"
"Jan 19, 2005","2,719.20","2,717.00","2,751.65","2,711.10","-","-0.10%"
"Jan 18, 2005","2,721.95","2,723.25","2,759.20","2,703.00","-","0.36%"
"Jan 17, 2005","2,712.30","2,696.25","2,733.20","2,639.00","-","0.73%"
"Jan 14, 2005","2,692.75","2,710.65","2,725.50","2,666.55","-","-0.64%"
"Jan 13, 2005","2,710.20","2,678.75","2,722.05","2,667.20","-","2.83%"
"Jan 12, 2005","2,635.65","2,727.15","2,773.30","2,615.10","-","-3.32%"
"Jan 11, 2005","2,726.05","2,755.35","2,770.95","2,716.25","-","-0.94%"
"Jan 10, 2005","2,752.05","2,843.75","2,846.10","2,740.25","-","-2.65%"
"Jan 07, 2005","2,827.00","2,799.40","2,838.90","2,776.05","-","0.83%"
"Jan 06, 2005","2,803.80","2,841.05","2,862.95","2,768.95","-","-1.53%"
"Jan 05, 2005","2,847.50","2,936.75","2,938.90","2,804.30","-","-3.45%"
"Jan 04, 2005","2,949.10","2,969.70","2,978.20","2,925.65","-","-0.68%"
"Jan 03, 2005","2,969.40","3,088.20","3,088.20","2,940.85","-","1.11%"
"Dec 31, 2004","2,936.90","2,897.85","2,941.65","2,891.45","-","1.39%"
"Dec 30, 2004","2,896.55","2,939.70","2,948.80","2,887.00","-","-1.36%"
"Dec 29, 2004","2,936.35","2,940.30","2,975.50","2,926.00","-","0.16%"
"Dec 28, 2004","2,931.70","2,926.00","2,945.50","2,916.70","-","0.26%"
"Dec 27, 2004","2,924.15","2,935.80","2,952.70","2,917.60","-","-0.52%"
"Dec 24, 2004","2,939.55","2,926.40","2,951.60","2,900.55","-","0.60%"
"Dec 23, 2004","2,922.00","2,911.60","2,951.85","2,911.60","-","-0.66%"
"Dec 22, 2004","2,941.45","2,963.25","3,004.25","2,921.70","-","-1.79%"
"Dec 21, 2004","2,994.95","2,990.15","3,012.65","2,979.90","-","0.27%"
"Dec 20, 2004","2,987.00","2,944.55","2,992.10","2,944.05","-","1.16%"
"Dec 17, 2004","2,952.85","2,984.35","2,989.10","2,943.75","-","-1.05%"
"Dec 16, 2004","2,984.20","2,963.55","2,990.80","2,949.35","-","0.77%"
"Dec 15, 2004","2,961.40","2,909.70","2,978.90","2,909.70","-","1.87%"
"Dec 14, 2004","2,906.95","2,879.35","2,909.20","2,879.35","-","0.67%"
"Dec 13, 2004","2,887.55","2,878.90","2,896.50","2,878.90","-","0.24%"
"Dec 10, 2004","2,880.55","2,873.80","2,898.80","2,872.50","-","0.32%"
"Dec 09, 2004","2,871.25","2,865.70","2,897.95","2,861.60","-","0.19%"
"Dec 08, 2004","2,865.85","2,905.10","2,905.10","2,860.60","-","-1.52%"
"Dec 07, 2004","2,910.05","2,868.80","2,928.20","2,868.80","-","0.76%"
"Dec 06, 2004","2,888.20","2,921.25","2,938.20","2,876.25","-","-0.91%"
"Dec 03, 2004","2,914.65","2,951.50","2,953.75","2,904.05","-","-1.23%"
"Dec 02, 2004","2,951.00","2,967.15","3,007.05","2,941.45","-","-0.35%"
"Dec 01, 2004","2,961.40","2,997.05","3,002.95","2,944.55","-","-1.17%"
"Nov 30, 2004","2,996.50","2,960.50","3,013.80","2,960.50","-","1.37%"
"Nov 29, 2004","2,955.95","2,863.55","2,960.60","2,863.55","-","2.66%"
"Nov 25, 2004","2,879.40","2,843.75","2,885.50","2,843.75","-","1.26%"
"Nov 24, 2004","2,843.70","2,840.05","2,852.80","2,834.40","-","0.04%"
"Nov 23, 2004","2,842.70","2,824.85","2,862.35","2,824.85","-","0.67%"
"Nov 22, 2004","2,823.85","2,836.90","2,836.90","2,795.50","-","-0.82%"
"Nov 19, 2004","2,847.25","2,873.35","2,881.80","2,841.55","-","-0.92%"
"Nov 18, 2004","2,873.60","2,854.85","2,879.25","2,834.95","-","0.60%"
"Nov 17, 2004","2,856.50","2,827.50","2,860.20","2,819.00","-","1.00%"
"Nov 16, 2004","2,828.35","2,790.95","2,832.95","2,790.95","-","1.28%"
"Nov 12, 2004","2,792.55","2,808.95","2,811.65","2,780.40","-","0.10%"
"Nov 11, 2004","2,789.75","2,798.70","2,809.45","2,784.25","-","-0.69%"
"Nov 10, 2004","2,809.25","2,790.50","2,815.45","2,779.75","-","0.62%"
"Nov 09, 2004","2,791.85","2,769.15","2,802.45","2,764.40","-","0.65%"
"Nov 08, 2004","2,773.90","2,772.50","2,815.05","2,770.55","-","0.53%"
"Nov 05, 2004","2,759.30","2,793.90","2,805.85","2,733.45","-","0.54%"
"Nov 04, 2004","2,744.50","2,745.30","2,786.20","2,736.65","-","0.25%"
"Nov 03, 2004","2,737.60","2,673.95","2,753.80","2,673.95","-","2.51%"
"Nov 02, 2004","2,670.55","2,677.30","2,682.60","2,656.95","-","-0.40%"
"Nov 01, 2004","2,681.40","2,661.30","2,689.00","2,640.80","-","0.53%"
"Oct 29, 2004","2,667.15","2,706.50","2,706.50","2,658.10","-","-1.33%"
"Oct 28, 2004","2,703.00","2,656.30","2,709.05","2,656.30","-","2.53%"
"Oct 27, 2004","2,636.35","2,636.30","2,651.10","2,612.55","-","0.54%"
"Oct 26, 2004","2,622.20","2,588.70","2,629.70","2,522.65","-","1.29%"
"Oct 25, 2004","2,588.90","2,616.85","2,627.65","2,583.60","-","-0.69%"
"Oct 21, 2004","2,606.90","2,629.10","2,638.20","2,590.45","-","-0.43%"
"Oct 20, 2004","2,618.20","2,652.80","2,661.90","2,607.90","-","-1.31%"
"Oct 19, 2004","2,652.85","2,638.15","2,658.65","2,627.85","-","1.12%"
"Oct 18, 2004","2,623.35","2,668.80","2,677.70","2,618.35","-","-1.36%"
"Oct 15, 2004","2,659.60","2,709.65","2,725.70","2,649.65","-","-1.34%"
"Oct 14, 2004","2,695.85","2,579.55","2,708.75","2,579.55","-","4.61%"
"Oct 12, 2004","2,577.00","2,592.50","2,619.30","2,566.25","-","0.24%"
"Oct 11, 2004","2,570.90","2,604.45","2,616.95","2,562.85","-","-1.04%"
"Oct 09, 2004","2,598.00","2,603.10","2,607.20","2,591.55","-","-0.19%"
"Oct 08, 2004","2,602.90","2,582.30","2,608.20","2,582.30","-","0.88%"
"Oct 07, 2004","2,580.25","2,557.50","2,589.35","2,548.35","-","1.17%"
"Oct 06, 2004","2,550.50","2,589.25","2,589.25","2,541.05","-","-1.70%"
"Oct 05, 2004","2,594.55","2,599.35","2,609.50","2,577.25","-","0.27%"
"Oct 04, 2004","2,587.45","2,543.25","2,593.90","2,543.25","-","2.36%"
"Oct 01, 2004","2,527.80","2,495.95","2,537.70","2,495.95","-","1.27%"
"Sep 30, 2004","2,496.20","2,466.85","2,502.25","2,453.60","-","2.08%"
"Sep 29, 2004","2,445.25","2,410.20","2,448.65","2,401.85","-","1.86%"
"Sep 28, 2004","2,400.70","2,423.25","2,424.65","2,396.65","-","-1.23%"
"Sep 27, 2004","2,430.55","2,430.75","2,439.75","2,411.00","-","0.06%"
"Sep 24, 2004","2,429.10","2,448.80","2,464.05","2,421.35","-","-0.97%"
"Sep 23, 2004","2,452.95","2,493.80","2,493.80","2,447.00","-","-2.03%"
"Sep 22, 2004","2,503.65","2,503.60","2,516.85","2,479.00","-","0.19%"
"Sep 21, 2004","2,498.80","2,447.85","2,502.90","2,443.55","-","2.16%"
"Sep 20, 2004","2,445.85","2,479.85","2,479.85","2,441.30","-","-1.51%"
"Sep 17, 2004","2,483.45","2,489.50","2,493.00","2,470.25","-","-0.18%"
"Sep 16, 2004","2,487.85","2,470.15","2,490.40","2,459.70","-","0.30%"
"Sep 15, 2004","2,480.45","2,502.70","2,512.20","2,470.20","-","-0.85%"
"Sep 14, 2004","2,501.70","2,460.85","2,506.50","2,455.30","-","1.70%"
"Sep 13, 2004","2,459.90","2,442.90","2,480.40","2,442.90","-","0.63%"
"Sep 10, 2004","2,444.55","2,423.00","2,450.70","2,415.65","-","1.17%"
"Sep 09, 2004","2,416.20","2,426.25","2,432.45","2,402.90","-","-0.41%"
"Sep 08, 2004","2,426.20","2,426.25","2,436.90","2,419.40","-","0.08%"
"Sep 07, 2004","2,424.20","2,405.80","2,429.35","2,398.45","-","0.77%"
"Sep 06, 2004","2,405.60","2,391.65","2,413.85","2,391.65","-","0.65%"
"Sep 03, 2004","2,390.10","2,374.15","2,395.50","2,369.00","-","0.75%"
"Sep 02, 2004","2,372.30","2,347.85","2,386.55","2,347.85","-","1.21%"
"Sep 01, 2004","2,343.90","2,342.70","2,352.95","2,340.35","-","0.16%"
"Aug 31, 2004","2,340.15","2,340.55","2,352.90","2,323.25","-","-0.00%"
"Aug 30, 2004","2,340.25","2,324.60","2,344.15","2,317.85","-","0.95%"
"Aug 27, 2004","2,318.20","2,318.55","2,322.00","2,299.70","-","-0.00%"
"Aug 26, 2004","2,318.25","2,289.65","2,323.70","2,289.65","-","0.96%"
"Aug 25, 2004","2,296.20","2,334.55","2,341.05","2,284.20","-","-1.25%"
"Aug 24, 2004","2,325.15","2,304.45","2,333.70","2,304.45","-","0.94%"
"Aug 23, 2004","2,303.40","2,296.05","2,338.00","2,293.85","-","0.40%"
"Aug 20, 2004","2,294.30","2,290.10","2,304.10","2,275.30","-","0.22%"
"Aug 19, 2004","2,289.35","2,247.45","2,293.90","2,247.45","-","2.57%"
"Aug 18, 2004","2,231.95","2,234.85","2,250.90","2,222.80","-","-0.12%"
"Aug 17, 2004","2,234.55","2,228.10","2,257.95","2,225.25","-","1.07%"
"Aug 16, 2004","2,210.85","2,233.55","2,243.55","2,204.15","-","0.00%"
"Aug 13, 2004","2,210.85","2,233.55","2,243.55","2,204.15","-","-1.15%"
"Aug 12, 2004","2,236.65","2,253.20","2,271.40","2,225.55","-","-1.25%"
"Aug 11, 2004","2,264.85","2,292.05","2,316.40","2,255.20","-","-0.96%"
"Aug 10, 2004","2,286.80","2,284.70","2,299.30","2,265.85","-","0.24%"
"Aug 09, 2004","2,281.25","2,250.30","2,284.55","2,228.35","-","0.74%"
"Aug 06, 2004","2,264.50","2,300.20","2,300.20","2,248.75","-","-1.56%"
"Aug 05, 2004","2,300.50","2,242.00","2,306.60","2,239.85","-","2.73%"
"Aug 04, 2004","2,239.40","2,265.80","2,265.80","2,229.95","-","-1.18%"
"Aug 03, 2004","2,266.05","2,260.65","2,280.95","2,252.35","-","0.33%"
"Aug 02, 2004","2,258.70","2,270.90","2,275.60","2,248.15","-","-0.46%"
"Jul 30, 2004","2,269.20","2,252.95","2,289.00","2,249.50","-","0.99%"
"Jul 29, 2004","2,246.85","2,212.25","2,255.00","2,203.35","-","1.68%"
"Jul 28, 2004","2,209.75","2,178.10","2,217.55","2,178.10","-","1.61%"
"Jul 27, 2004","2,174.80","2,192.60","2,207.80","2,168.60","-","-0.27%"
"Jul 26, 2004","2,180.65","2,176.80","2,187.35","2,155.70","-","-0.21%"
"Jul 23, 2004","2,185.20","2,182.40","2,214.40","2,178.55","-","0.73%"
"Jul 22, 2004","2,169.40","2,186.55","2,194.15","2,158.60","-","0.06%"
"Jul 21, 2004","2,168.05","2,161.45","2,186.30","2,149.05","-","0.35%"
"Jul 20, 2004","2,160.40","2,190.50","2,190.50","2,155.35","-","-1.47%"
"Jul 19, 2004","2,192.65","2,186.30","2,209.85","2,177.90","-","0.30%"
"Jul 16, 2004","2,186.10","2,164.95","2,194.00","2,151.95","-","1.14%"
"Jul 15, 2004","2,161.45","2,133.75","2,165.85","2,124.75","-","1.78%"
"Jul 14, 2004","2,123.65","2,093.85","2,137.60","2,093.85","-","1.54%"
"Jul 13, 2004","2,091.40","2,098.60","2,129.35","2,075.45","-","0.72%"
"Jul 12, 2004","2,076.35","2,074.40","2,103.00","2,063.55","-","0.19%"
"Jul 09, 2004","2,072.35","2,027.75","2,077.90","1,967.45","-","0.87%"
"Jul 08, 2004","2,054.50","2,092.05","2,135.10","2,031.10","-","-1.79%"
"Jul 07, 2004","2,092.05","2,138.90","2,148.35","2,082.30","-","-2.55%"
"Jul 06, 2004","2,146.85","2,133.00","2,153.45","2,114.10","-","0.46%"
"Jul 05, 2004","2,137.10","2,144.70","2,166.45","2,129.25","-","-0.17%"
"Jul 02, 2004","2,140.75","2,141.45","2,161.45","2,110.25","-","-0.09%"
"Jul 01, 2004","2,142.75","2,118.05","2,150.45","2,096.45","-","1.30%"
"Jun 30, 2004","2,115.20","2,147.85","2,162.15","2,109.60","-","-1.53%"
"Jun 29, 2004","2,148.10","2,173.55","2,179.10","2,133.65","-","-0.94%"
"Jun 28, 2004","2,168.50","2,111.55","2,172.30","2,111.55","-","2.98%"
"Jun 25, 2004","2,105.70","2,075.75","2,113.85","2,074.40","-","0.84%"
"Jun 24, 2004","2,088.15","2,042.70","2,096.05","2,030.20","-","2.55%"
"Jun 23, 2004","2,036.15","2,060.25","2,080.60","2,028.20","-","-1.24%"
"Jun 22, 2004","2,061.80","2,063.60","2,065.05","2,041.35","-","0.12%"
"Jun 21, 2004","2,059.35","2,032.05","2,067.70","2,031.15","-","1.53%"
"Jun 18, 2004","2,028.30","2,025.10","2,046.70","2,004.15","-","0.41%"
"Jun 17, 2004","2,020.10","1,999.90","2,026.35","1,989.55","-","1.01%"
"Jun 16, 2004","1,999.95","1,994.25","2,016.90","1,988.40","-","0.38%"
"Jun 15, 2004","1,992.35","1,955.90","2,003.20","1,952.05","-","1.88%"
"Jun 14, 2004","1,955.60","2,007.45","2,013.65","1,950.50","-","-2.61%"
"Jun 11, 2004","2,008.10","2,061.85","2,064.85","2,001.60","-","-2.55%"
"Jun 10, 2004","2,060.60","2,031.05","2,066.20","2,022.45","-","1.42%"
"Jun 09, 2004","2,031.80","2,027.65","2,047.05","2,021.05","-","0.16%"
"Jun 08, 2004","2,028.50","2,058.45","2,060.20","2,014.05","-","-0.36%"
"Jun 07, 2004","2,035.75","2,066.50","2,067.80","2,017.90","-","0.09%"
"Jun 04, 2004","2,033.85","2,013.10","2,042.60","1,985.65","-","1.05%"
"Jun 03, 2004","2,012.80","2,091.05","2,100.50","2,003.50","-","-3.04%"
"Jun 02, 2004","2,076.00","2,062.15","2,083.45","2,048.65","-","0.73%"
"Jun 01, 2004","2,061.05","2,044.75","2,089.95","2,044.75","-","0.93%"
"May 31, 2004","2,042.15","2,008.15","2,063.50","1,955.70","-","1.54%"
"May 28, 2004","2,011.25","2,132.05","2,139.40","1,989.10","-","-5.42%"
"May 27, 2004","2,126.41","2,117.97","2,147.84","2,098.28","-","0.11%"
"May 26, 2004","2,124.15","2,146.93","2,159.93","2,111.16","-","-0.75%"
"May 25, 2004","2,140.16","2,141.80","2,163.66","2,076.86","-","-0.11%"
"May 24, 2004","2,142.58","1,989.41","2,150.41","1,987.78","-","7.81%"
"May 21, 2004","1,987.29","1,976.24","1,995.10","1,937.95","-","0.53%"
"May 20, 2004","1,976.89","2,000.23","2,072.30","1,971.59","-","-1.14%"
"May 19, 2004","1,999.67","1,982.01","2,028.87","1,964.05","-","1.25%"
"May 18, 2004","1,974.99","1,757.18","2,007.31","1,757.18","-","12.60%"
"May 17, 2004","1,753.98","2,020.71","2,020.71","1,717.12","-","-13.42%"
"May 14, 2004","2,025.81","2,078.44","2,107.11","2,011.23","-","-2.51%"
"May 13, 2004","2,077.88","2,021.15","2,108.05","1,939.79","-","2.87%"
"May 12, 2004","2,019.92","1,999.54","2,033.36","1,997.71","-","1.11%"
"May 11, 2004","1,997.78","2,035.10","2,035.10","1,987.84","-","-2.00%"
"May 10, 2004","2,038.46","2,077.07","2,077.07","2,028.07","-","-1.94%"
